,date,crop_type,soil_type,soil_ph,temperature,humidity,wind_speed,n,p,k,crop_yield,soil_quality,year,state,avg_rainfall_mm
,07-04-2014,Tomato,Loamy,6.5,22.24933625,77.75066375,6.99681336,70,54,50,61.28004798,58,2014,Tamil Nadu,746.7
,08-04-2014,Tomato,Sandy,6.75,20.13188995,79.86811005,4.479766766,50,36,30,28.18543468,33.83333333,2014,Tamil Nadu,746.7
,09-04-2014,Tomato,Peaty,5.5,20.40936508,79.59063492,13.69530469,55,40.5,35,23.60473374,21.75,2014,Tamil Nadu,746.7
,10-04-2014,Tomato,Loamy,6.5,17.89902191,80,10.03192673,70,54,50,24.65594864,58,2014,Tamil Nadu,746.7
,11-04-2014,Tomato,Loamy,6.5,21.7197913,78.2802087,9.805934185,70,54,50,58.88822221,58,2014,Tamil Nadu,746.7
,12-04-2014,Tomato,Loamy,6.5,36.53958125,63.46041875,9.455652792,70,54,50,0,58,2014,Tamil Nadu,746.7
,13-04-2014,Tomato,Sandy,6.75,20.92605195,79.07394805,13.7585279,50,36,30,31.18897874,33.83333333,2014,Tamil Nadu,746.7
,14-04-2014,Tomato,Sandy,6.75,19.13883123,80,7.048618247,50,36,30,25.06447118,33.83333333,2014,Tamil Nadu,746.7
,15-04-2014,Tomato,Loamy,6.5,27.25369395,72.74630605,8.800302814,70,54,50,67.12807688,58,2014,Tamil Nadu,746.7
,16-04-2014,Tomato,Clay,6.25,19.46421592,80,8.903482189,60,45,40,30.28208306,42.29166667,2014,Tamil Nadu,746.7
,17-04-2014,Tomato,Saline,8,18.01251338,80,4.567607198,65,49.5,45,17.62974079,13.29166667,2014,Tamil Nadu,746.7
,18-04-2014,Tomato,Clay,6.25,24.4984518,75.5015482,12.88091439,60,45,40,68.44618174,42.29166667,2014,Tamil Nadu,746.7
,19-04-2014,Tomato,Clay,6.25,26.20316372,73.79683628,10.14792499,60,45,40,64.19977601,42.29166667,2014,Tamil Nadu,746.7
,20-04-2014,Tomato,Clay,6.25,20.99466505,79.00533495,3.76656454,60,45,40,39.96580176,42.29166667,2014,Tamil Nadu,746.7
,21-04-2014,Tomato,Sandy,6.75,30.30296168,69.69703832,14.79561434,50,36,30,25.97993739,33.83333333,2014,Tamil Nadu,746.7
,22-04-2014,Tomato,Peaty,5.5,31.05862149,68.94137851,6.432302605,55,40.5,35,20.90529247,21.75,2014,Tamil Nadu,746.7
,23-04-2014,Tomato,Loamy,6.5,25.36139483,74.63860517,7.776419799,70,54,50,78.07514976,58,2014,Tamil Nadu,746.7
,24-04-2014,Tomato,Sandy,6.75,22.43716171,77.56283829,11.14392884,50,36,30,42.25587583,33.83333333,2014,Tamil Nadu,746.7
,25-04-2014,Tomato,Saline,8,22.07546173,77.92453827,12.02622736,65,49.5,45,38.97484108,13.29166667,2014,Tamil Nadu,746.7
,26-04-2014,Tomato,Sandy,6.75,22.59117014,77.40882986,11.25573005,50,36,30,40.45953599,33.83333333,2014,Tamil Nadu,746.7
,27-04-2014,Tomato,Peaty,5.5,18.76867993,80,8.547319356,55,40.5,35,21.48852237,21.75,2014,Tamil Nadu,746.7
,28-04-2014,Tomato,Clay,6.25,23.24244099,76.75755901,7.046035645,60,45,40,52.27067159,42.29166667,2014,Tamil Nadu,746.7
,29-04-2014,Tomato,Saline,8,16.16494817,80,15.37379519,65,49.5,45,6.599150482,13.29166667,2014,Tamil Nadu,746.7
,30-04-2014,Tomato,Clay,6.25,20.53236758,79.46763242,10.23633318,60,45,40,42.12006106,42.29166667,2014,Tamil Nadu,746.7
,01-05-2014,Tomato,Sandy,6.75,20.64114656,79.35885344,9.624476715,50,36,30,33.71505727,33.83333333,2014,Tamil Nadu,746.7
,02-05-2014,Tomato,Saline,8,26.11576527,73.88423473,12.15977352,65,49.5,45,42.26258722,13.29166667,2014,Tamil Nadu,746.7
,03-05-2014,Tomato,Saline,8,19.09210333,80,13.26702797,65,49.5,45,21.24784473,13.29166667,2014,Tamil Nadu,746.7
,04-05-2014,Tomato,Clay,6.25,26.35103146,73.64896854,9.852385251,60,45,40,61.3576748,42.29166667,2014,Tamil Nadu,746.7
,05-05-2014,Tomato,Clay,6.25,21.1165857,78.8834143,10.39655941,60,45,40,41.64470389,42.29166667,2014,Tamil Nadu,746.7
,06-05-2014,Tomato,Peaty,5.5,23.50796864,76.49203136,13.78822745,55,40.5,35,48.30555868,21.75,2014,Tamil Nadu,746.7
,07-05-2014,Tomato,Peaty,5.5,25.04381742,74.95618258,8.639090837,55,40.5,35,60.90708747,21.75,2014,Tamil Nadu,746.7
,08-05-2014,Tomato,Sandy,6.75,20.98859986,79.01140014,8.300588498,50,36,30,29.98564904,33.83333333,2014,Tamil Nadu,746.7
,09-05-2014,Tomato,Clay,6.25,27.63448962,72.36551038,10.93448821,60,45,40,44.61284727,42.29166667,2014,Tamil Nadu,746.7
,10-05-2014,Tomato,Sandy,6.75,32.94253647,67.05746353,10.45353893,50,36,30,11.47536085,33.83333333,2014,Tamil Nadu,746.7
,11-05-2014,Tomato,Saline,8,19.94689118,80,10.04554883,65,49.5,45,24.92399223,13.29166667,2014,Tamil Nadu,746.7
,12-05-2014,Tomato,Sandy,6.75,21.4604453,78.5395547,4.62481174,50,36,30,35.52635411,33.83333333,2014,Tamil Nadu,746.7
,13-05-2014,Tomato,Loamy,6.5,20.65347729,79.34652271,11.76356766,70,54,50,52.23345332,58,2014,Tamil Nadu,746.7
,14-05-2014,Tomato,Clay,6.25,29.29488513,70.70511487,10.4408059,60,45,40,35.10962973,42.29166667,2014,Tamil Nadu,746.7
,15-05-2014,Tomato,Peaty,5.5,28.37695368,71.62304632,13.62679642,55,40.5,35,30.83168652,21.75,2014,Tamil Nadu,746.7
,16-05-2014,Tomato,Saline,8,29.47338571,70.52661429,9.782807128,65,49.5,45,31.98918992,13.29166667,2014,Tamil Nadu,746.7
,17-05-2014,Tomato,Sandy,6.75,10.85275594,80,10.70583997,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,18-05-2014,Tomato,Loamy,6.5,31.46629638,68.53370362,11.47198647,70,54,50,29.38844707,58,2014,Tamil Nadu,746.7
,19-05-2014,Tomato,Loamy,6.5,25.14933462,74.85066538,10.92990598,70,54,50,89.9934965,58,2014,Tamil Nadu,746.7
,20-05-2014,Tomato,Loamy,6.5,28.25637522,71.74362478,9.813861434,70,54,50,46.73041893,58,2014,Tamil Nadu,746.7
,21-05-2014,Tomato,Peaty,5.5,31.82932668,68.17067332,10.74016417,55,40.5,35,13.54651961,21.75,2014,Tamil Nadu,746.7
,22-05-2014,Tomato,Peaty,5.5,26.32282631,73.67717369,11.89636284,55,40.5,35,41.72497599,21.75,2014,Tamil Nadu,746.7
,23-05-2014,Tomato,Clay,6.25,32.33819169,67.66180831,6.55344577,60,45,40,16.96297884,42.29166667,2014,Tamil Nadu,746.7
,24-05-2014,Tomato,Clay,6.25,35.31106262,64.68893738,10.32150975,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,25-05-2014,Tomato,Loamy,6.5,18.12192142,80,9.983825501,70,54,50,24.73359537,58,2014,Tamil Nadu,746.7
,26-05-2014,Tomato,Clay,6.25,19.60224794,80,12.46815212,60,45,40,35.5790256,42.29166667,2014,Tamil Nadu,746.7
,27-05-2014,Tomato,Saline,8,20.32069889,79.67930111,13.25259473,65,49.5,45,30.3274605,13.29166667,2014,Tamil Nadu,746.7
,28-05-2014,Tomato,Clay,6.25,32.15962087,67.84037913,7.512672458,60,45,40,14.85587728,42.29166667,2014,Tamil Nadu,746.7
,29-05-2014,Tomato,Clay,6.25,33.04641262,66.95358738,6.007884606,60,45,40,9.395645962,42.29166667,2014,Tamil Nadu,746.7
,30-05-2014,Tomato,Clay,6.25,28.27946069,71.72053931,6.992249231,60,45,40,44.07406982,42.29166667,2014,Tamil Nadu,746.7
,31-05-2014,Tomato,Loamy,6.5,23.98269429,76.01730571,8.147538532,70,54,50,77.5679005,58,2014,Tamil Nadu,746.7
,01-06-2014,Tomato,Sandy,6.75,37.66603659,62.33396341,10.31187904,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,02-06-2014,Tomato,Sandy,6.75,38.90225954,61.09774046,13.32059077,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,03-06-2014,Tomato,Saline,8,27.44150886,72.55849114,16.56549696,65,49.5,45,39.86765187,13.29166667,2014,Tamil Nadu,746.7
,04-06-2014,Tomato,Sandy,6.75,34.1462985,65.8537015,6.117198035,50,36,30,4.095503884,33.83333333,2014,Tamil Nadu,746.7
,05-06-2014,Tomato,Saline,8,40.31001101,59.68998899,8.827230821,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,06-06-2014,Tomato,Sandy,6.75,31.21284613,68.78715387,13.537778,50,36,30,22.97147884,33.83333333,2014,Tamil Nadu,746.7
,07-06-2014,Tomato,Clay,6.25,35.21520435,64.78479565,8.862694755,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,08-06-2014,Tomato,Peaty,5.5,28.11692453,71.88307547,8.828090408,55,40.5,35,35.06817864,21.75,2014,Tamil Nadu,746.7
,09-06-2014,Tomato,Peaty,5.5,32.45786443,67.54213557,12.46636602,55,40.5,35,10.61670339,21.75,2014,Tamil Nadu,746.7
,10-06-2014,Tomato,Saline,8,32.64898331,67.35101669,11.59444715,65,49.5,45,10.50985145,13.29166667,2014,Tamil Nadu,746.7
,11-06-2014,Tomato,Peaty,5.5,35.83390722,64.16609278,13.57105609,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,12-06-2014,Tomato,Clay,6.25,27.28637245,72.71362755,13.54296972,60,45,40,53.58520363,42.29166667,2014,Tamil Nadu,746.7
,13-06-2014,Tomato,Sandy,6.75,35.00953706,64.99046294,7.56236269,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,14-06-2014,Tomato,Clay,6.25,31.93819502,68.06180498,12.81617085,60,45,40,16.7965685,42.29166667,2014,Tamil Nadu,746.7
,15-06-2014,Tomato,Saline,8,32.87584326,67.12415674,12.11484175,65,49.5,45,11.97884484,13.29166667,2014,Tamil Nadu,746.7
,16-06-2014,Tomato,Peaty,5.5,37.67271807,62.32728193,6.96236177,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,17-06-2014,Tomato,Peaty,5.5,36.15305424,63.84694576,11.52993075,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,18-06-2014,Tomato,Saline,8,33.89943134,66.10056866,7.103188755,65,49.5,45,6.280752054,13.29166667,2014,Tamil Nadu,746.7
,19-06-2014,Tomato,Sandy,6.75,39.38357093,60.61642907,2.6108083,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,20-06-2014,Tomato,Loamy,6.5,37.8032626,62.1967374,9.916583449,70,54,50,0,58,2014,Tamil Nadu,746.7
,21-06-2014,Tomato,Saline,8,38.21150618,61.78849382,7.050210769,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,22-06-2014,Tomato,Clay,6.25,27.71943952,72.28056048,12.75474776,60,45,40,46.01040873,42.29166667,2014,Tamil Nadu,746.7
,23-06-2014,Tomato,Saline,8,37.28520033,62.71479967,14.92044168,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,24-06-2014,Tomato,Saline,8,28.58333835,71.41666165,3.768640439,65,49.5,45,33.30705383,13.29166667,2014,Tamil Nadu,746.7
,25-06-2014,Tomato,Peaty,5.5,34.36740552,65.63259448,5.978131423,55,40.5,35,2.79740063,21.75,2014,Tamil Nadu,746.7
,26-06-2014,Tomato,Sandy,6.75,37.74063164,62.25936836,12.29649493,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,27-06-2014,Tomato,Saline,8,34.30365647,65.69634353,14.22753518,65,49.5,45,3.239143296,13.29166667,2014,Tamil Nadu,746.7
,28-06-2014,Tomato,Saline,8,38.2965406,61.7034594,9.668090502,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,29-06-2014,Tomato,Clay,6.25,41.2767489,58.7232511,15.76547917,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,30-06-2014,Tomato,Sandy,6.75,41.34188977,58.65811023,8.174518289,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,01-07-2014,Tomato,Loamy,6.5,43.22690916,56.77309084,12.53126342,70,54,50,0,58,2014,Tamil Nadu,746.7
,02-07-2014,Tomato,Peaty,5.5,36.49276641,63.50723359,11.86879681,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,03-07-2014,Tomato,Peaty,5.5,30.37303871,69.62696129,16.38939143,55,40.5,35,24.7999605,21.75,2014,Tamil Nadu,746.7
,04-07-2014,Tomato,Peaty,5.5,34.59466447,65.40533553,13.10232997,55,40.5,35,1.954414024,21.75,2014,Tamil Nadu,746.7
,05-07-2014,Tomato,Peaty,5.5,29.87268163,70.12731837,8.413482746,55,40.5,35,23.92390753,21.75,2014,Tamil Nadu,746.7
,06-07-2014,Tomato,Saline,8,33.67203683,66.32796317,6.225191288,65,49.5,45,6.025839205,13.29166667,2014,Tamil Nadu,746.7
,07-07-2014,Tomato,Clay,6.25,32.28196552,67.71803448,9.722350444,60,45,40,16.95352992,42.29166667,2014,Tamil Nadu,746.7
,08-07-2014,Tomato,Peaty,5.5,40.26053411,59.73946589,12.97287456,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,09-07-2014,Tomato,Sandy,6.75,36.43781953,63.56218047,8.415357955,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,10-07-2014,Tomato,Loamy,6.5,28.49445367,71.50554633,10.31347008,70,54,50,51.7886741,58,2014,Tamil Nadu,746.7
,11-07-2014,Tomato,Saline,8,44.77355599,55.22644401,10.35493344,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,12-07-2014,Tomato,Clay,6.25,33.42488526,66.57511474,14.47797945,60,45,40,10.26537166,42.29166667,2014,Tamil Nadu,746.7
,13-07-2014,Tomato,Peaty,5.5,29.30791297,70.69208703,11.54071998,55,40.5,35,24.80415911,21.75,2014,Tamil Nadu,746.7
,14-07-2014,Tomato,Clay,6.25,29.55783988,70.44216012,14.05339598,60,45,40,43.96637727,42.29166667,2014,Tamil Nadu,746.7
,15-07-2014,Tomato,Clay,6.25,34.77696734,65.22303266,1.848779828,60,45,40,1.429428457,42.29166667,2014,Tamil Nadu,746.7
,16-07-2014,Tomato,Peaty,5.5,28.30255317,71.69744683,9.933741055,55,40.5,35,30.80933005,21.75,2014,Tamil Nadu,746.7
,17-07-2014,Tomato,Clay,6.25,42.44799705,57.55200295,14.3516514,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,18-07-2014,Tomato,Sandy,6.75,35.07513875,64.92486125,8.628904542,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,19-07-2014,Tomato,Loamy,6.5,33.59536688,66.40463312,20.66685139,70,54,50,11.08714232,58,2014,Tamil Nadu,746.7
,20-07-2014,Tomato,Loamy,6.5,19.7767173,80,6.99795045,70,54,50,39.36767508,58,2014,Tamil Nadu,746.7
,21-07-2014,Tomato,Clay,6.25,31.70335842,68.29664158,7.768851744,60,45,40,21.73929348,42.29166667,2014,Tamil Nadu,746.7
,22-07-2014,Tomato,Sandy,6.75,36.67242606,63.32757394,13.14120495,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,23-07-2014,Tomato,Loamy,6.5,29.5736603,70.4263397,6.597486564,70,54,50,48.89262178,58,2014,Tamil Nadu,746.7
,24-07-2014,Tomato,Peaty,5.5,35.92477401,64.07522599,10.8168013,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,25-07-2014,Tomato,Saline,8,29.63472385,70.36527615,5.908625535,65,49.5,45,29.20850022,13.29166667,2014,Tamil Nadu,746.7
,26-07-2014,Tomato,Clay,6.25,26.0157074,73.9842926,11.82964014,60,45,40,60.79758196,42.29166667,2014,Tamil Nadu,746.7
,27-07-2014,Tomato,Saline,8,42.41871955,57.58128045,14.43679281,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,28-07-2014,Tomato,Loamy,6.5,35.14547337,64.85452663,17.31657012,70,54,50,0,58,2014,Tamil Nadu,746.7
,29-07-2014,Tomato,Loamy,6.5,33.39368165,66.60631835,13.25074931,70,54,50,11.99709392,58,2014,Tamil Nadu,746.7
,30-07-2014,Tomato,Clay,6.25,25.20829542,74.79170458,9.298306599,60,45,40,65.93427809,42.29166667,2014,Tamil Nadu,746.7
,31-07-2014,Tomato,Loamy,6.5,28.82148489,71.17851511,13.84703626,70,54,50,66.18109743,58,2014,Tamil Nadu,746.7
,01-08-2014,Tomato,Clay,6.25,28.86371996,71.13628004,12.43008172,60,45,40,37.18065989,42.29166667,2014,Tamil Nadu,746.7
,02-08-2014,Tomato,Saline,8,34.81811688,65.18188312,9.045132336,65,49.5,45,0.78508699,13.29166667,2014,Tamil Nadu,746.7
,03-08-2014,Tomato,Saline,8,37.54156478,62.45843522,8.372502081,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,04-08-2014,Tomato,Loamy,6.5,41.95902946,58.04097054,12.58054792,70,54,50,0,58,2014,Tamil Nadu,746.7
,05-08-2014,Tomato,Sandy,6.75,34.23835798,65.76164202,11.00516306,50,36,30,3.887538596,33.83333333,2014,Tamil Nadu,746.7
,06-08-2014,Tomato,Clay,6.25,32.29487614,67.70512386,10.22758485,60,45,40,18.2525922,42.29166667,2014,Tamil Nadu,746.7
,07-08-2014,Tomato,Clay,6.25,26.3566052,73.6433948,2.267964931,60,45,40,56.61721857,42.29166667,2014,Tamil Nadu,746.7
,08-08-2014,Tomato,Loamy,6.5,38.34106627,61.65893373,10.42360544,70,54,50,0,58,2014,Tamil Nadu,746.7
,09-08-2014,Tomato,Peaty,5.5,36.11411317,63.88588683,12.85952876,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,10-08-2014,Tomato,Loamy,6.5,32.54090255,67.45909745,5.876650324,70,54,50,17.66469429,58,2014,Tamil Nadu,746.7
,11-08-2014,Tomato,Sandy,6.75,40.93620012,59.06379988,9.482511897,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,12-08-2014,Tomato,Clay,6.25,43.32320911,56.67679089,7.852150098,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,13-08-2014,Tomato,Loamy,6.5,30.88730691,69.11269309,9.177921308,70,54,50,33.79418705,58,2014,Tamil Nadu,746.7
,14-08-2014,Tomato,Loamy,6.5,39.5746174,60.4253826,8.8864627,70,54,50,0,58,2014,Tamil Nadu,746.7
,15-08-2014,Tomato,Loamy,6.5,39.47304349,60.52695651,12.62648091,70,54,50,0,58,2014,Tamil Nadu,746.7
,16-08-2014,Tomato,Sandy,6.75,31.08621496,68.91378504,11.84123888,50,36,30,16.07620675,33.83333333,2014,Tamil Nadu,746.7
,17-08-2014,Tomato,Saline,8,33.78294849,66.21705151,10.01965146,65,49.5,45,6.077277893,13.29166667,2014,Tamil Nadu,746.7
,18-08-2014,Tomato,Clay,6.25,38.9996365,61.0003635,11.46459333,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,19-08-2014,Tomato,Peaty,5.5,36.5625994,63.4374006,11.875955,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,20-08-2014,Tomato,Saline,8,34.52358747,65.47641253,8.513563507,65,49.5,45,2.542282935,13.29166667,2014,Tamil Nadu,746.7
,21-08-2014,Tomato,Clay,6.25,35.55706148,64.44293852,13.4161542,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,22-08-2014,Tomato,Saline,8,40.64423744,59.35576256,13.01212721,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,23-08-2014,Tomato,Clay,6.25,45.74148432,54.25851568,13.87687585,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,24-08-2014,Tomato,Saline,8,38.11703987,61.88296013,3.638983776,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,25-08-2014,Tomato,Peaty,5.5,38.3913685,61.6086315,8.98140953,55,40.5,35,0,21.75,2014,Tamil Nadu,746.7
,26-08-2014,Tomato,Peaty,5.5,34.58127782,65.41872218,13.46264468,55,40.5,35,1.709338555,21.75,2014,Tamil Nadu,746.7
,27-08-2014,Tomato,Saline,8,40.68930857,59.31069143,9.519873395,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,28-08-2014,Tomato,Sandy,6.75,39.10490967,60.89509033,12.81348104,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,29-08-2014,Tomato,Loamy,6.5,41.34627836,58.65372164,10.49350777,70,54,50,0,58,2014,Tamil Nadu,746.7
,30-08-2014,Tomato,Loamy,6.5,39.48827886,60.51172114,12.62274343,70,54,50,0,58,2014,Tamil Nadu,746.7
,31-08-2014,Tomato,Clay,6.25,27.17511814,72.82488186,7.879992688,60,45,40,56.09659309,42.29166667,2014,Tamil Nadu,746.7
,01-09-2014,Tomato,Saline,8,13.9969341,80,9.566233849,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,02-09-2014,Tomato,Peaty,5.5,20.64400996,79.35599004,12.09042697,55,40.5,35,34.3118135,21.75,2014,Tamil Nadu,746.7
,03-09-2014,Tomato,Clay,6.25,21.26231683,78.73768317,10.85013401,60,45,40,42.03676961,42.29166667,2014,Tamil Nadu,746.7
,04-09-2014,Tomato,Clay,6.25,19.78532403,80,9.53605088,60,45,40,26.98249994,42.29166667,2014,Tamil Nadu,746.7
,05-09-2014,Tomato,Loamy,6.5,24.24275446,75.75724554,13.81400032,70,54,50,81.34034778,58,2014,Tamil Nadu,746.7
,06-09-2014,Tomato,Clay,6.25,25.75832792,74.24167208,10.59616101,60,45,40,65.95476994,42.29166667,2014,Tamil Nadu,746.7
,07-09-2014,Tomato,Clay,6.25,26.40619327,73.59380673,6.211405739,60,45,40,50.93898088,42.29166667,2014,Tamil Nadu,746.7
,08-09-2014,Tomato,Saline,8,15.9279859,80,14.75589818,65,49.5,45,5.066708894,13.29166667,2014,Tamil Nadu,746.7
,09-09-2014,Tomato,Sandy,6.75,19.68061084,80,11.75758759,50,36,30,27.60925076,33.83333333,2014,Tamil Nadu,746.7
,10-09-2014,Tomato,Loamy,6.5,19.76809757,80,7.9946952,70,54,50,35.69416418,58,2014,Tamil Nadu,746.7
,11-09-2014,Tomato,Loamy,6.5,19.67294883,80,10.15432904,70,54,50,42.55833296,58,2014,Tamil Nadu,746.7
,12-09-2014,Tomato,Loamy,6.5,14.09388776,80,4.976115734,70,54,50,0,58,2014,Tamil Nadu,746.7
,13-09-2014,Tomato,Peaty,5.5,26.10391459,73.89608541,10.66056794,55,40.5,35,50.47765819,21.75,2014,Tamil Nadu,746.7
,14-09-2014,Tomato,Sandy,6.75,15.64155192,80,8.555630524,50,36,30,3.779796697,33.83333333,2014,Tamil Nadu,746.7
,15-09-2014,Tomato,Clay,6.25,11.09894915,80,4.95086633,60,45,40,0,42.29166667,2014,Tamil Nadu,746.7
,16-09-2014,Tomato,Sandy,6.75,32.64190137,67.35809863,7.65455841,50,36,30,11.81079804,33.83333333,2014,Tamil Nadu,746.7
,17-09-2014,Tomato,Peaty,5.5,23.01695497,76.98304503,7.083513346,55,40.5,35,42.18153343,21.75,2014,Tamil Nadu,746.7
,18-09-2014,Tomato,Clay,6.25,23.34308056,76.65691944,8.135933079,60,45,40,69.60784769,42.29166667,2014,Tamil Nadu,746.7
,19-09-2014,Tomato,Clay,6.25,30.71061735,69.28938265,11.6903254,60,45,40,25.8011745,42.29166667,2014,Tamil Nadu,746.7
,20-09-2014,Tomato,Loamy,6.5,18.86736264,80,16.84078069,70,54,50,31.17718387,58,2014,Tamil Nadu,746.7
,21-09-2014,Tomato,Loamy,6.5,25.68227787,74.31772213,10.91139345,70,54,50,60.64179026,58,2014,Tamil Nadu,746.7
,22-09-2014,Tomato,Sandy,6.75,13.64942172,80,14.49027036,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,23-09-2014,Tomato,Clay,6.25,18.08708079,80,12.69759444,60,45,40,25.32488886,42.29166667,2014,Tamil Nadu,746.7
,24-09-2014,Tomato,Clay,6.25,15.95518054,80,7.97714187,60,45,40,5.120250194,42.29166667,2014,Tamil Nadu,746.7
,25-09-2014,Tomato,Loamy,6.5,14.21501772,80,13.53715065,70,54,50,0,58,2014,Tamil Nadu,746.7
,26-09-2014,Tomato,Sandy,6.75,28.38227481,71.61772519,11.16127197,50,36,30,28.29631347,33.83333333,2014,Tamil Nadu,746.7
,27-09-2014,Tomato,Saline,8,14.53439125,80,8.662744726,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,28-09-2014,Tomato,Loamy,6.5,13.46022125,80,10.83897245,70,54,50,0,58,2014,Tamil Nadu,746.7
,29-09-2014,Tomato,Saline,8,18.32242084,80,6.252618828,65,49.5,45,17.76326171,13.29166667,2014,Tamil Nadu,746.7
,30-09-2014,Tomato,Loamy,6.5,18.7254139,80,9.36450587,70,54,50,30.01319801,58,2014,Tamil Nadu,746.7
,01-10-2014,Tomato,Sandy,6.75,15.04113677,80,17.41329934,50,36,30,0.214830791,33.83333333,2014,Tamil Nadu,746.7
,02-10-2014,Tomato,Sandy,6.75,13.28312494,80,9.555673062,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,03-10-2014,Tomato,Clay,6.25,16.5697435,80,11.11227268,60,45,40,12.00793975,42.29166667,2014,Tamil Nadu,746.7
,04-10-2014,Tomato,Loamy,6.5,17.50252835,80,11.79726928,70,54,50,22.15447338,58,2014,Tamil Nadu,746.7
,05-10-2014,Tomato,Saline,8,18.32955396,80,8.191597884,65,49.5,45,19.45705074,13.29166667,2014,Tamil Nadu,746.7
,06-10-2014,Tomato,Peaty,5.5,18.63311251,80,9.499123508,55,40.5,35,16.7581377,21.75,2014,Tamil Nadu,746.7
,07-10-2014,Tomato,Peaty,5.5,16.67098465,80,4.713411171,55,40.5,35,7.182035266,21.75,2014,Tamil Nadu,746.7
,08-10-2014,Tomato,Sandy,6.75,20.34909225,79.65090775,7.548396791,50,36,30,32.09787339,33.83333333,2014,Tamil Nadu,746.7
,09-10-2014,Tomato,Clay,6.25,16.84147412,80,9.957192467,60,45,40,12.43393959,42.29166667,2014,Tamil Nadu,746.7
,10-10-2014,Tomato,Sandy,6.75,14.06364887,80,7.897866507,50,36,30,0,33.83333333,2014,Tamil Nadu,746.7
,11-10-2014,Tomato,Peaty,5.5,17.71140526,80,9.170993785,55,40.5,35,14.47926584,21.75,2014,Tamil Nadu,746.7
,12-10-2014,Tomato,Clay,6.25,17.17325024,80,14.53972324,60,45,40,16.13041913,42.29166667,2014,Tamil Nadu,746.7
,13-10-2014,Tomato,Sandy,6.75,16.24988659,80,3.515916722,50,36,30,6.965314958,33.83333333,2014,Tamil Nadu,746.7
,14-10-2014,Tomato,Loamy,6.5,24.72021074,75.27978926,15.98090646,70,54,50,76.46682406,58,2014,Tamil Nadu,746.7
,15-10-2014,Tomato,Loamy,6.5,12.15163437,80,6.736320964,70,54,50,0,58,2014,Tamil Nadu,746.7
,16-10-2014,Tomato,Saline,8,13.98915816,80,10.30972498,65,49.5,45,0,13.29166667,2014,Tamil Nadu,746.7
,17-10-2014,Tomato,Peaty,5.5,28.14659259,71.85340741,12.68860475,55,40.5,35,33.12411971,21.75,2014,Tamil Nadu,746.7
,18-10-2014,Tomato,Saline,8,22.49224504,77.50775496,11.38646229,65,49.5,45,41.36875281,13.29166667,2014,Tamil Nadu,746.7
,19-10-2014,Tomato,Loamy,6.5,23.84546331,76.15453669,7.6368327,70,54,50,78.69697499,58,2014,Tamil Nadu,746.7
,20-10-2014,Tomato,Sandy,6.75,20.73280913,79.26719087,5.268314887,50,36,30,28.9021925,33.83333333,2014,Tamil Nadu,746.7
